project,article,granularity,timestamp,access,agent,views
en.wikipedia,Matthew_Young_Orr,monthly,2020-10-01,all-access,all-agents,79
en.wikipedia,Matthew_Young_Orr,monthly,2020-11-01,all-access,all-agents,52
en.wikipedia,Matthew_Young_Orr,monthly,2020-12-01,all-access,all-agents,76
en.wikipedia,Matthew_Young_Orr,monthly,2021-01-01,all-access,all-agents,74
en.wikipedia,Matthew_Young_Orr,monthly,2021-02-01,all-access,all-agents,47
en.wikipedia,Matthew_Young_Orr,monthly,2021-03-01,all-access,all-agents,57
en.wikipedia,Matthew_Young_Orr,monthly,2021-04-01,all-access,all-agents,72
en.wikipedia,Matthew_Young_Orr,monthly,2021-05-01,all-access,all-agents,85
en.wikipedia,Matthew_Young_Orr,monthly,2021-06-01,all-access,all-agents,63
en.wikipedia,Matthew_Young_Orr,monthly,2021-07-01,all-access,all-agents,94
en.wikipedia,Matthew_Young_Orr,monthly,2021-08-01,all-access,all-agents,81
en.wikipedia,Matthew_Young_Orr,monthly,2021-09-01,all-access,all-agents,76
en.wikipedia,Matthew_Young_Orr,monthly,2021-10-01,all-access,all-agents,72
en.wikipedia,Matthew_Young_Orr,monthly,2021-11-01,all-access,all-agents,49
en.wikipedia,Matthew_Young_Orr,monthly,2021-12-01,all-access,all-agents,48
en.wikipedia,Matthew_Young_Orr,monthly,2022-01-01,all-access,all-agents,59
en.wikipedia,Matthew_Young_Orr,monthly,2022-02-01,all-access,all-agents,47
en.wikipedia,Matthew_Young_Orr,monthly,2022-03-01,all-access,all-agents,43
en.wikipedia,Matthew_Young_Orr,monthly,2022-04-01,all-access,all-agents,66
en.wikipedia,Matthew_Young_Orr,monthly,2022-05-01,all-access,all-agents,57
en.wikipedia,Matthew_Young_Orr,monthly,2022-06-01,all-access,all-agents,57
en.wikipedia,Matthew_Young_Orr,monthly,2022-07-01,all-access,all-agents,49
en.wikipedia,Matthew_Young_Orr,monthly,2022-08-01,all-access,all-agents,52
en.wikipedia,Matthew_Young_Orr,monthly,2022-09-01,all-access,all-agents,61
en.wikipedia,Matthew_Young_Orr,monthly,2022-10-01,all-access,all-agents,44
en.wikipedia,Matthew_Young_Orr,monthly,2022-11-01,all-access,all-agents,56
en.wikipedia,Matthew_Young_Orr,monthly,2022-12-01,all-access,all-agents,54
en.wikipedia,Richard_Owen,monthly,2020-01-01,all-access,all-agents,7025
en.wikipedia,Richard_Owen,monthly,2020-02-01,all-access,all-agents,6741
en.wikipedia,Richard_Owen,monthly,2020-03-01,all-access,all-agents,6818
en.wikipedia,Richard_Owen,monthly,2020-04-01,all-access,all-agents,7468
en.wikipedia,Richard_Owen,monthly,2020-05-01,all-access,all-agents,7761
en.wikipedia,Richard_Owen,monthly,2020-06-01,all-access,all-agents,6358
en.wikipedia,Richard_Owen,monthly,2020-07-01,all-access,all-agents,6540
en.wikipedia,Richard_Owen,monthly,2020-08-01,all-access,all-agents,7710
en.wikipedia,Richard_Owen,monthly,2020-09-01,all-access,all-agents,7335
en.wikipedia,Richard_Owen,monthly,2020-10-01,all-access,all-agents,7464
en.wikipedia,Richard_Owen,monthly,2020-11-01,all-access,all-agents,7333
en.wikipedia,Richard_Owen,monthly,2020-12-01,all-access,all-agents,7001
en.wikipedia,Richard_Owen,monthly,2021-01-01,all-access,all-agents,7190
en.wikipedia,Richard_Owen,monthly,2021-02-01,all-access,all-agents,6719
en.wikipedia,Richard_Owen,monthly,2021-03-01,all-access,all-agents,7755
en.wikipedia,Richard_Owen,monthly,2021-04-01,all-access,all-agents,7484
en.wikipedia,Richard_Owen,monthly,2021-05-01,all-access,all-agents,7034
en.wikipedia,Richard_Owen,monthly,2021-06-01,all-access,all-agents,6511
en.wikipedia,Richard_Owen,monthly,2021-07-01,all-access,all-agents,6500
en.wikipedia,Richard_Owen,monthly,2021-08-01,all-access,all-agents,6857
en.wikipedia,Richard_Owen,monthly,2021-09-01,all-access,all-agents,6683
en.wikipedia,Richard_Owen,monthly,2021-10-01,all-access,all-agents,6813
en.wikipedia,Richard_Owen,monthly,2021-11-01,all-access,all-agents,6737
en.wikipedia,Richard_Owen,monthly,2021-12-01,all-access,all-agents,6452
en.wikipedia,Richard_Owen,monthly,2022-01-01,all-access,all-agents,7832
en.wikipedia,Richard_Owen,monthly,2022-02-01,all-access,all-agents,17169
en.wikipedia,Richard_Owen,monthly,2022-03-01,all-access,all-agents,7244
en.wikipedia,Richard_Owen,monthly,2022-04-01,all-access,all-agents,6966
en.wikipedia,Richard_Owen,monthly,2022-05-01,all-access,all-agents,7051
en.wikipedia,Richard_Owen,monthly,2022-06-01,all-access,all-agents,7294
en.wikipedia,Richard_Owen,monthly,2022-07-01,all-access,all-agents,7273
en.wikipedia,Richard_Owen,monthly,2022-08-01,all-access,all-agents,7477
en.wikipedia,Richard_Owen,monthly,2022-09-01,all-access,all-agents,6388
en.wikipedia,Richard_Owen,monthly,2022-10-01,all-access,all-agents,6680
en.wikipedia,Richard_Owen,monthly,2022-11-01,all-access,all-agents,6833
en.wikipedia,Richard_Owen,monthly,2022-12-01,all-access,all-agents,6974
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-01-01,all-access,all-agents,118
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-02-01,all-access,all-agents,118
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-03-01,all-access,all-agents,100
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-04-01,all-access,all-agents,85
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-05-01,all-access,all-agents,125
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-06-01,all-access,all-agents,103
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-07-01,all-access,all-agents,105
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-08-01,all-access,all-agents,93
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-09-01,all-access,all-agents,87
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-10-01,all-access,all-agents,118
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-11-01,all-access,all-agents,152
en.wikipedia,John_Purdy_(hydrographer),monthly,2020-12-01,all-access,all-agents,134
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-01-01,all-access,all-agents,105
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-02-01,all-access,all-agents,114
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-03-01,all-access,all-agents,118
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-04-01,all-access,all-agents,98
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-05-01,all-access,all-agents,114
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-06-01,all-access,all-agents,87
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-07-01,all-access,all-agents,88
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-08-01,all-access,all-agents,92
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-09-01,all-access,all-agents,96
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-10-01,all-access,all-agents,95
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-11-01,all-access,all-agents,94
en.wikipedia,John_Purdy_(hydrographer),monthly,2021-12-01,all-access,all-agents,84
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-01-01,all-access,all-agents,97
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-02-01,all-access,all-agents,250
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-03-01,all-access,all-agents,110
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-04-01,all-access,all-agents,118
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-05-01,all-access,all-agents,135
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-06-01,all-access,all-agents,112
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-07-01,all-access,all-agents,141
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-08-01,all-access,all-agents,136
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-09-01,all-access,all-agents,134
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-10-01,all-access,all-agents,127
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-11-01,all-access,all-agents,127
en.wikipedia,John_Purdy_(hydrographer),monthly,2022-12-01,all-access,all-agents,155
en.wikipedia,Joseph_Ritchie,monthly,2020-01-01,all-access,all-agents,109
en.wikipedia,Joseph_Ritchie,monthly,2020-02-01,all-access,all-agents,111
en.wikipedia,Joseph_Ritchie,monthly,2020-03-01,all-access,all-agents,88
en.wikipedia,Joseph_Ritchie,monthly,2020-04-01,all-access,all-agents,132
en.wikipedia,Joseph_Ritchie,monthly,2020-05-01,all-access,all-agents,122
en.wikipedia,Joseph_Ritchie,monthly,2020-06-01,all-access,all-agents,121
en.wikipedia,Joseph_Ritchie,monthly,2020-07-01,all-access,all-agents,134
en.wikipedia,Joseph_Ritchie,monthly,2020-08-01,all-access,all-agents,115
en.wikipedia,Joseph_Ritchie,monthly,2020-09-01,all-access,all-agents,114
en.wikipedia,Joseph_Ritchie,monthly,2020-10-01,all-access,all-agents,103
en.wikipedia,Joseph_Ritchie,monthly,2020-11-01,all-access,all-agents,117
en.wikipedia,Joseph_Ritchie,monthly,2020-12-01,all-access,all-agents,139
en.wikipedia,Joseph_Ritchie,monthly,2021-01-01,all-access,all-agents,119
en.wikipedia,Joseph_Ritchie,monthly,2021-02-01,all-access,all-agents,262
en.wikipedia,Joseph_Ritchie,monthly,2021-03-01,all-access,all-agents,126
en.wikipedia,Joseph_Ritchie,monthly,2021-04-01,all-access,all-agents,156
en.wikipedia,Joseph_Ritchie,monthly,2021-05-01,all-access,all-agents,149
en.wikipedia,Joseph_Ritchie,monthly,2021-06-01,all-access,all-agents,112
en.wikipedia,Joseph_Ritchie,monthly,2021-07-01,all-access,all-agents,145
en.wikipedia,Joseph_Ritchie,monthly,2021-08-01,all-access,all-agents,154
en.wikipedia,Joseph_Ritchie,monthly,2021-09-01,all-access,all-agents,126
en.wikipedia,Joseph_Ritchie,monthly,2021-10-01,all-access,all-agents,281
en.wikipedia,Joseph_Ritchie,monthly,2021-11-01,all-access,all-agents,118
en.wikipedia,Joseph_Ritchie,monthly,2021-12-01,all-access,all-agents,143
en.wikipedia,Joseph_Ritchie,monthly,2022-01-01,all-access,all-agents,147
en.wikipedia,Joseph_Ritchie,monthly,2022-02-01,all-access,all-agents,152
en.wikipedia,Joseph_Ritchie,monthly,2022-03-01,all-access,all-agents,159
en.wikipedia,Joseph_Ritchie,monthly,2022-04-01,all-access,all-agents,173
en.wikipedia,Joseph_Ritchie,monthly,2022-05-01,all-access,all-agents,132
en.wikipedia,Joseph_Ritchie,monthly,2022-06-01,all-access,all-agents,168
en.wikipedia,Joseph_Ritchie,monthly,2022-07-01,all-access,all-agents,174
en.wikipedia,Joseph_Ritchie,monthly,2022-08-01,all-access,all-agents,165
en.wikipedia,Joseph_Ritchie,monthly,2022-09-01,all-access,all-agents,133
en.wikipedia,Joseph_Ritchie,monthly,2022-10-01,all-access,all-agents,153
en.wikipedia,Joseph_Ritchie,monthly,2022-11-01,all-access,all-agents,147
en.wikipedia,Joseph_Ritchie,monthly,2022-12-01,all-access,all-agents,135
en.wikipedia,John_Martyn_Roberts,monthly,2020-01-01,all-access,all-agents,70
en.wikipedia,John_Martyn_Roberts,monthly,2020-02-01,all-access,all-agents,31
en.wikipedia,John_Martyn_Roberts,monthly,2020-03-01,all-access,all-agents,40
en.wikipedia,John_Martyn_Roberts,monthly,2020-04-01,all-access,all-agents,56
en.wikipedia,John_Martyn_Roberts,monthly,2020-05-01,all-access,all-agents,44
en.wikipedia,John_Martyn_Roberts,monthly,2020-06-01,all-access,all-agents,29
en.wikipedia,John_Martyn_Roberts,monthly,2020-07-01,all-access,all-agents,34
en.wikipedia,John_Martyn_Roberts,monthly,2020-08-01,all-access,all-agents,41
en.wikipedia,John_Martyn_Roberts,monthly,2020-09-01,all-access,all-agents,39
en.wikipedia,John_Martyn_Roberts,monthly,2020-10-01,all-access,all-agents,74
en.wikipedia,John_Martyn_Roberts,monthly,2020-11-01,all-access,all-agents,62
en.wikipedia,John_Martyn_Roberts,monthly,2020-12-01,all-access,all-agents,42
en.wikipedia,John_Martyn_Roberts,monthly,2021-01-01,all-access,all-agents,36
en.wikipedia,John_Martyn_Roberts,monthly,2021-02-01,all-access,all-agents,26
en.wikipedia,John_Martyn_Roberts,monthly,2021-03-01,all-access,all-agents,44
en.wikipedia,John_Martyn_Roberts,monthly,2021-04-01,all-access,all-agents,47
en.wikipedia,John_Martyn_Roberts,monthly,2021-05-01,all-access,all-agents,76
en.wikipedia,John_Martyn_Roberts,monthly,2021-06-01,all-access,all-agents,35
en.wikipedia,John_Martyn_Roberts,monthly,2021-07-01,all-access,all-agents,45
en.wikipedia,John_Martyn_Roberts,monthly,2021-08-01,all-access,all-agents,40
en.wikipedia,John_Martyn_Roberts,monthly,2021-09-01,all-access,all-agents,39
en.wikipedia,John_Martyn_Roberts,monthly,2021-10-01,all-access,all-agents,35
en.wikipedia,John_Martyn_Roberts,monthly,2021-11-01,all-access,all-agents,32
en.wikipedia,John_Martyn_Roberts,monthly,2021-12-01,all-access,all-agents,23
en.wikipedia,John_Martyn_Roberts,monthly,2022-01-01,all-access,all-agents,85
en.wikipedia,John_Martyn_Roberts,monthly,2022-02-01,all-access,all-agents,32
en.wikipedia,John_Martyn_Roberts,monthly,2022-03-01,all-access,all-agents,36
en.wikipedia,John_Martyn_Roberts,monthly,2022-04-01,all-access,all-agents,39
en.wikipedia,John_Martyn_Roberts,monthly,2022-05-01,all-access,all-agents,36
en.wikipedia,John_Martyn_Roberts,monthly,2022-06-01,all-access,all-agents,38
en.wikipedia,John_Martyn_Roberts,monthly,2022-07-01,all-access,all-agents,44
en.wikipedia,John_Martyn_Roberts,monthly,2022-08-01,all-access,all-agents,35
en.wikipedia,John_Martyn_Roberts,monthly,2022-09-01,all-access,all-agents,38
en.wikipedia,John_Martyn_Roberts,monthly,2022-10-01,all-access,all-agents,43
en.wikipedia,John_Martyn_Roberts,monthly,2022-11-01,all-access,all-agents,41
en.wikipedia,John_Martyn_Roberts,monthly,2022-12-01,all-access,all-agents,23
en.wikipedia,Robert_Vane_Russell,monthly,2020-01-01,all-access,all-agents,498
en.wikipedia,Robert_Vane_Russell,monthly,2020-02-01,all-access,all-agents,232
en.wikipedia,Robert_Vane_Russell,monthly,2020-03-01,all-access,all-agents,249
en.wikipedia,Robert_Vane_Russell,monthly,2020-04-01,all-access,all-agents,247
en.wikipedia,Robert_Vane_Russell,monthly,2020-05-01,all-access,all-agents,272
en.wikipedia,Robert_Vane_Russell,monthly,2020-06-01,all-access,all-agents,210
en.wikipedia,Robert_Vane_Russell,monthly,2020-07-01,all-access,all-agents,222
en.wikipedia,Robert_Vane_Russell,monthly,2020-08-01,all-access,all-agents,234
en.wikipedia,Robert_Vane_Russell,monthly,2020-09-01,all-access,all-agents,213
en.wikipedia,Robert_Vane_Russell,monthly,2020-10-01,all-access,all-agents,228
en.wikipedia,Robert_Vane_Russell,monthly,2020-11-01,all-access,all-agents,213
en.wikipedia,Robert_Vane_Russell,monthly,2020-12-01,all-access,all-agents,231
en.wikipedia,Robert_Vane_Russell,monthly,2021-01-01,all-access,all-agents,212
en.wikipedia,Robert_Vane_Russell,monthly,2021-02-01,all-access,all-agents,220
en.wikipedia,Robert_Vane_Russell,monthly,2021-03-01,all-access,all-agents,257
en.wikipedia,Robert_Vane_Russell,monthly,2021-04-01,all-access,all-agents,249
en.wikipedia,Robert_Vane_Russell,monthly,2021-05-01,all-access,all-agents,283
en.wikipedia,Robert_Vane_Russell,monthly,2021-06-01,all-access,all-agents,272
en.wikipedia,Robert_Vane_Russell,monthly,2021-07-01,all-access,all-agents,257
en.wikipedia,Robert_Vane_Russell,monthly,2021-08-01,all-access,all-agents,314
en.wikipedia,Robert_Vane_Russell,monthly,2021-09-01,all-access,all-agents,258
en.wikipedia,Robert_Vane_Russell,monthly,2021-10-01,all-access,all-agents,224
en.wikipedia,Robert_Vane_Russell,monthly,2021-11-01,all-access,all-agents,207
en.wikipedia,Robert_Vane_Russell,monthly,2021-12-01,all-access,all-agents,204
en.wikipedia,Robert_Vane_Russell,monthly,2022-01-01,all-access,all-agents,271
en.wikipedia,Robert_Vane_Russell,monthly,2022-02-01,all-access,all-agents,230
en.wikipedia,Robert_Vane_Russell,monthly,2022-03-01,all-access,all-agents,278
en.wikipedia,Robert_Vane_Russell,monthly,2022-04-01,all-access,all-agents,225
en.wikipedia,Robert_Vane_Russell,monthly,2022-05-01,all-access,all-agents,211
en.wikipedia,Robert_Vane_Russell,monthly,2022-06-01,all-access,all-agents,220
en.wikipedia,Robert_Vane_Russell,monthly,2022-07-01,all-access,all-agents,204
en.wikipedia,Robert_Vane_Russell,monthly,2022-08-01,all-access,all-agents,284
en.wikipedia,Robert_Vane_Russell,monthly,2022-09-01,all-access,all-agents,197
en.wikipedia,Robert_Vane_Russell,monthly,2022-10-01,all-access,all-agents,197
en.wikipedia,Robert_Vane_Russell,monthly,2022-11-01,all-access,all-agents,159
en.wikipedia,Robert_Vane_Russell,monthly,2022-12-01,all-access,all-agents,223
en.wikipedia,William_Spence_(entomologist),monthly,2020-01-01,all-access,all-agents,201
en.wikipedia,William_Spence_(entomologist),monthly,2020-02-01,all-access,all-agents,129
en.wikipedia,William_Spence_(entomologist),monthly,2020-03-01,all-access,all-agents,161
en.wikipedia,William_Spence_(entomologist),monthly,2020-04-01,all-access,all-agents,204
en.wikipedia,William_Spence_(entomologist),monthly,2020-05-01,all-access,all-agents,207
en.wikipedia,William_Spence_(entomologist),monthly,2020-06-01,all-access,all-agents,179
en.wikipedia,William_Spence_(entomologist),monthly,2020-07-01,all-access,all-agents,132
en.wikipedia,William_Spence_(entomologist),monthly,2020-08-01,all-access,all-agents,136
en.wikipedia,William_Spence_(entomologist),monthly,2020-09-01,all-access,all-agents,157
en.wikipedia,William_Spence_(entomologist),monthly,2020-10-01,all-access,all-agents,107
en.wikipedia,William_Spence_(entomologist),monthly,2020-11-01,all-access,all-agents,128
en.wikipedia,William_Spence_(entomologist),monthly,2020-12-01,all-access,all-agents,142
en.wikipedia,William_Spence_(entomologist),monthly,2021-01-01,all-access,all-agents,171
en.wikipedia,William_Spence_(entomologist),monthly,2021-02-01,all-access,all-agents,162
en.wikipedia,William_Spence_(entomologist),monthly,2021-03-01,all-access,all-agents,211
en.wikipedia,William_Spence_(entomologist),monthly,2021-04-01,all-access,all-agents,172
en.wikipedia,William_Spence_(entomologist),monthly,2021-05-01,all-access,all-agents,138
en.wikipedia,William_Spence_(entomologist),monthly,2021-06-01,all-access,all-agents,152
en.wikipedia,William_Spence_(entomologist),monthly,2021-07-01,all-access,all-agents,123
en.wikipedia,William_Spence_(entomologist),monthly,2021-08-01,all-access,all-agents,132
en.wikipedia,William_Spence_(entomologist),monthly,2021-09-01,all-access,all-agents,160
en.wikipedia,William_Spence_(entomologist),monthly,2021-10-01,all-access,all-agents,133
en.wikipedia,William_Spence_(entomologist),monthly,2021-11-01,all-access,all-agents,130
en.wikipedia,William_Spence_(entomologist),monthly,2021-12-01,all-access,all-agents,112
en.wikipedia,William_Spence_(entomologist),monthly,2022-01-01,all-access,all-agents,137
en.wikipedia,William_Spence_(entomologist),monthly,2022-02-01,all-access,all-agents,226
en.wikipedia,William_Spence_(entomologist),monthly,2022-03-01,all-access,all-agents,131
en.wikipedia,William_Spence_(entomologist),monthly,2022-04-01,all-access,all-agents,144
en.wikipedia,William_Spence_(entomologist),monthly,2022-05-01,all-access,all-agents,171
en.wikipedia,William_Spence_(entomologist),monthly,2022-06-01,all-access,all-agents,159
en.wikipedia,William_Spence_(entomologist),monthly,2022-07-01,all-access,all-agents,178
en.wikipedia,William_Spence_(entomologist),monthly,2022-08-01,all-access,all-agents,213
en.wikipedia,William_Spence_(entomologist),monthly,2022-09-01,all-access,all-agents,171
en.wikipedia,William_Spence_(entomologist),monthly,2022-10-01,all-access,all-agents,243
en.wikipedia,William_Spence_(entomologist),monthly,2022-11-01,all-access,all-agents,170
en.wikipedia,William_Spence_(entomologist),monthly,2022-12-01,all-access,all-agents,123
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-01-01,all-access,all-agents,970
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-02-01,all-access,all-agents,916
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-03-01,all-access,all-agents,932
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-04-01,all-access,all-agents,963
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-05-01,all-access,all-agents,1077
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-06-01,all-access,all-agents,864
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-07-01,all-access,all-agents,851
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-08-01,all-access,all-agents,923
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-09-01,all-access,all-agents,770
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-10-01,all-access,all-agents,875
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-11-01,all-access,all-agents,866
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2020-12-01,all-access,all-agents,870
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-01-01,all-access,all-agents,1022
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-02-01,all-access,all-agents,909
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-03-01,all-access,all-agents,1195
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-04-01,all-access,all-agents,1215
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-05-01,all-access,all-agents,948
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-06-01,all-access,all-agents,868
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-07-01,all-access,all-agents,868
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-08-01,all-access,all-agents,977
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-09-01,all-access,all-agents,829
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-10-01,all-access,all-agents,871
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-11-01,all-access,all-agents,909
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2021-12-01,all-access,all-agents,805
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-01-01,all-access,all-agents,1097
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-02-01,all-access,all-agents,959
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-03-01,all-access,all-agents,1036
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-04-01,all-access,all-agents,1022
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-05-01,all-access,all-agents,1130
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-06-01,all-access,all-agents,1085
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-07-01,all-access,all-agents,1181
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-08-01,all-access,all-agents,1184
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-09-01,all-access,all-agents,1135
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-10-01,all-access,all-agents,1181
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-11-01,all-access,all-agents,1074
en.wikipedia,"Charles_Stanhope,_3rd_Earl_Stanhope",monthly,2022-12-01,all-access,all-agents,1016
en.wikipedia,James_Thomson_(engineer),monthly,2020-01-01,all-access,all-agents,993
en.wikipedia,James_Thomson_(engineer),monthly,2020-02-01,all-access,all-agents,1061
en.wikipedia,James_Thomson_(engineer),monthly,2020-03-01,all-access,all-agents,1007
en.wikipedia,James_Thomson_(engineer),monthly,2020-04-01,all-access,all-agents,1070
en.wikipedia,James_Thomson_(engineer),monthly,2020-05-01,all-access,all-agents,886
en.wikipedia,James_Thomson_(engineer),monthly,2020-06-01,all-access,all-agents,698
en.wikipedia,James_Thomson_(engineer),monthly,2020-07-01,all-access,all-agents,800
en.wikipedia,James_Thomson_(engineer),monthly,2020-08-01,all-access,all-agents,782
en.wikipedia,James_Thomson_(engineer),monthly,2020-09-01,all-access,all-agents,746
en.wikipedia,James_Thomson_(engineer),monthly,2020-10-01,all-access,all-agents,798
en.wikipedia,James_Thomson_(engineer),monthly,2020-11-01,all-access,all-agents,804
en.wikipedia,James_Thomson_(engineer),monthly,2020-12-01,all-access,all-agents,747
en.wikipedia,James_Thomson_(engineer),monthly,2021-01-01,all-access,all-agents,879
en.wikipedia,James_Thomson_(engineer),monthly,2021-02-01,all-access,all-agents,823
en.wikipedia,James_Thomson_(engineer),monthly,2021-03-01,all-access,all-agents,911
en.wikipedia,James_Thomson_(engineer),monthly,2021-04-01,all-access,all-agents,796
en.wikipedia,James_Thomson_(engineer),monthly,2021-05-01,all-access,all-agents,837
en.wikipedia,James_Thomson_(engineer),monthly,2021-06-01,all-access,all-agents,752
en.wikipedia,James_Thomson_(engineer),monthly,2021-07-01,all-access,all-agents,735
en.wikipedia,James_Thomson_(engineer),monthly,2021-08-01,all-access,all-agents,722
en.wikipedia,James_Thomson_(engineer),monthly,2021-09-01,all-access,all-agents,770
en.wikipedia,James_Thomson_(engineer),monthly,2021-10-01,all-access,all-agents,697
en.wikipedia,James_Thomson_(engineer),monthly,2021-11-01,all-access,all-agents,773
en.wikipedia,James_Thomson_(engineer),monthly,2021-12-01,all-access,all-agents,918
en.wikipedia,James_Thomson_(engineer),monthly,2022-01-01,all-access,all-agents,833
en.wikipedia,James_Thomson_(engineer),monthly,2022-02-01,all-access,all-agents,768
en.wikipedia,James_Thomson_(engineer),monthly,2022-03-01,all-access,all-agents,777
en.wikipedia,James_Thomson_(engineer),monthly,2022-04-01,all-access,all-agents,778
en.wikipedia,James_Thomson_(engineer),monthly,2022-05-01,all-access,all-agents,779
en.wikipedia,James_Thomson_(engineer),monthly,2022-06-01,all-access,all-agents,832
en.wikipedia,James_Thomson_(engineer),monthly,2022-07-01,all-access,all-agents,727
en.wikipedia,James_Thomson_(engineer),monthly,2022-08-01,all-access,all-agents,752
en.wikipedia,James_Thomson_(engineer),monthly,2022-09-01,all-access,all-agents,791
en.wikipedia,James_Thomson_(engineer),monthly,2022-10-01,all-access,all-agents,875
en.wikipedia,James_Thomson_(engineer),monthly,2022-11-01,all-access,all-agents,885
en.wikipedia,James_Thomson_(engineer),monthly,2022-12-01,all-access,all-agents,877
en.wikipedia,Tweedy_John_Todd,monthly,2020-01-01,all-access,all-agents,44
en.wikipedia,Tweedy_John_Todd,monthly,2020-02-01,all-access,all-agents,61
en.wikipedia,Tweedy_John_Todd,monthly,2020-03-01,all-access,all-agents,57
en.wikipedia,Tweedy_John_Todd,monthly,2020-04-01,all-access,all-agents,75
en.wikipedia,Tweedy_John_Todd,monthly,2020-05-01,all-access,all-agents,81
en.wikipedia,Tweedy_John_Todd,monthly,2020-06-01,all-access,all-agents,70
en.wikipedia,Tweedy_John_Todd,monthly,2020-07-01,all-access,all-agents,86
